dataset,size,proxy,self,concat,concat.smoothed,sepDec.smoothed,datasetEmbeds.smoothed
UD_Armenian-ArmTDP,hy_armtdp,,---,42373,80.64,82.61,86.95,86.91,86.99
UD_Western_Armenian-ArmTDP,hyw_armtdp,,---,16089,76.94,81.77,85.34,85.37,85.41
UD_Indonesian-CSUI,id_csui,,---,18540,81.85,81.78,84.87,85.43,84.42
UD_Indonesian-GSD,id_gsd,,---,96485,87.04,87.09,87.48,88.06,87.96
UD_Indonesian-PUD,id_pud,,id\_gsd,0,79.43,81.00,82.01,82.70,82.15
UD_Icelandic-IcePaHC,is_icepahc,,---,706791,87.28,87.35,87.04,87.51,89.42
UD_Icelandic-Modern,is_modern,,---,123879,94.30,92.91,94.32,96.15,96.00
UD_Icelandic-PUD,is_pud,,is\_icepahc,0,71.63,73.46,73.99,74.68,74.21
UD_Italian-ISDT,it_isdt,,---,294430,82.72,82.78,83.36,83.94,83.83
UD_Italian-ParTUT,it_partut,,---,52390,81.27,82.57,83.34,84.05,83.34
UD_Italian-PoSTWITA,it_postwita,,---,103658,78.67,79.41,80.40,80.98,80.81
UD_Italian-PUD,it_pud,,it\_isdt,0,82.82,82.98,83.26,83.64,83.61
UD_Italian-TWITTIRO,it_twittiro,,---,24610,78.42,81.71,82.79,84.08,83.57
UD_Italian-Valico,it_valico,,---,0,81.17,82.69,83.81,84.29,83.93
UD_Italian-VIT,it_vit,,---,241383,81.53,81.43,82.09,82.94,82.68
UD_Japanese-GSD,ja_gsd,,---,168333,94.31,94.00,94.61,95.22,94.84
UD_Japanese-Modern,ja_modern,,ja\_gsd,0,71.25,72.38,75.60,75.21,75.37
UD_Japanese-PUD,ja_pud,,ja\_gsd,0,95.48,95.55,95.83,96.04,95.99
UD_Khunsari-AHA,kfm_aha,,fa\_perdt,0,34.69,45.05,33.79,36.04,35.13
UD_Kazakh-KTB,kk_ktb,,---,547,35.57,68.49,78.42,75.97,76.42
UD_Kurmanji-MG,kmr_mg,,---,242,20.83,33.23,71.38,68.11,62.50
UD_Korean-GSD,ko_gsd,,---,56687,89.14,82.77,86.42,90.75,89.22
UD_Korean-Kaist,ko_kaist,,---,296446,89.62,87.57,88.23,90.69,90.78
UD_Korean-PUD,ko_pud,,ko\_kaist,0,66.03,62.14,62.75,71.73,70.13
UD_Komi_Permyak-UH,koi_uh,,ru\_syntagrus,0,25.11,33.73,32.58,32.70,34.37
UD_Komi_Zyrian-IKDP,kpv_ikdp,,ru\_syntagrus,0,36.13,35.16,37.97,38.51,37.57
UD_Komi_Zyrian-Lattice,kpv_lattice,,ru\_syntagrus,0,19.59,23.93,21.75,24.20,24.73
UD_Karelian-KKPP,krl_kkpp,,fi\_tdt,0,59.71,58.54,67.25,68.20,68.26
UD_Latin-ITTB,la_ittb,,---,390785,92.44,92.86,93.09,93.33,93.95
UD_Latin-LLCT,la_llct,,---,194143,95.63,95.58,95.83,96.19,96.32
UD_Latin-Perseus,la_perseus,,---,18184,73.27,76.47,82.62,84.13,83.10
UD_Latin-PROIEL,la_proiel,,---,172133,84.37,85.67,88.79,89.48,90.13
UD_Latin-UDante,la_udante,,---,30537,68.33,76.17,80.10,80.26,80.77
UD_Lithuanian-ALKSNIS,lt_alksnis,,---,47645,82.22,83.01,89.08,89.89,90.05
UD_Lithuanian-HSE,lt_hse,,---,3210,61.82,76.82,78.62,79.75,78.30
UD_Latvian-LVTB,lv_lvtb,,---,193105,90.33,90.23,93.10,93.40,93.57
UD_Classical_Chinese-Kyoto,lzh_kyoto,,---,221090,85.52,85.36,83.04,83.30,86.99
UD_Moksha-JR,mdf_jr,,ru\_syntagrus,0,29.32,31.46,26.54,27.35,26.86
UD_Makurap-TuDeT,mpu_tudet,,---,0,28.99,37.22,25.80,22.15,24.20
UD_Maltese-MUDT,mt_mudt,,---,22880,82.15,83.01,87.19,87.72,86.72
UD_Munduruku-TuDeT,myu_tudet,,ro\_nonstandard,0,24.92,26.03,27.40,25.96,28.51
UD_Erzya-JR,myv_jr,,be\_hse,0,36.74,33.61,28.42,28.15,27.37
UD_Low_Saxon-LSDC,nds_lsdc,,---,0,54.51,52.22,55.59,56.28,59.14
UD_Dutch-Alpino,nl_alpino,,---,186145,93.76,94.26,95.37,95.64,95.85
UD_Dutch-LassySmall,nl_lassysmall,,---,75222,92.84,94.49,94.78,95.10,95.51
UD_Norwegian-Bokmaal,no_bokmaal,,---,243886,93.96,94.21,95.21,95.50,95.38
UD_Norwegian-Nynorsk,no_nynorsk,,---,245330,93.73,93.89,95.00,95.17,95.37
UD_Norwegian-NynorskLIA,no_nynorsklia,,---,35207,78.90,80.35,82.21,82.15,82.24
UD_Nayini-AHA,nyq_aha,,fa\_perdt,0,44.02,50.00,48.29,48.29,47.86
UD_Livvi-KKPP,olo_kkpp,,---,144,19.42,57.93,64.92,48.59,62.10
UD_Old_East_Slavic-RNC,orv_rnc,,---,10156,62.80,76.51,81.78,82.28,81.04
UD_Old_East_Slavic-TOROT,orv_torot,,---,118630,72.56,73.78,86.11,86.79,87.14
UD_Old_Turkish-Tonqq,otk_tonqq,,et\_ewt,0,12.67,19.30,17.34,20.81,16.74
UD_Naija-NSC,pcm_nsc,,---,111935,93.39,93.54,93.46,94.04,94.26
UD_Polish-LFG,pl_lfg,,---,104750,97.32,95.72,96.63,98.15,97.89
UD_Polish-PDB,pl_pdb,,---,283746,91.37,91.15,91.87,92.93,93.09
UD_Polish-PUD,pl_pud,,pl\_pdb,0,93.52,93.70,94.03,94.78,94.93
UD_Portuguese-Bosque,pt_bosque,,---,222141,81.02,79.23,79.74,81.64,80.63
UD_Portuguese-GSD,pt_gsd,,---,273564,84.03,82.85,83.79,84.75,84.42
UD_Portuguese-PUD,pt_pud,,pt\_gsd,0,77.32,77.64,77.89,78.18,78.07
UD_Frisian_Dutch-Fame,qfn_fame,,---,0,45.87,61.63,61.65,60.36,61.85
UD_Turkish_German-SAGT,qtd_sagt,,---,10160,66.58,71.19,75.10,75.72,74.83
UD_Kiche-IU,quc_iu,,---,0,21.92,29.33,34.82,36.98,35.15
UD_Romanian-ArT,ro_art,,---,0,65.91,65.79,69.17,69.29,69.40
UD_Romanian-Nonstandard,ro_nonstandard,,---,532881,91.17,91.34,92.10,92.50,92.96
UD_Romanian-RRT,ro_rrt,,---,185113,92.75,92.98,94.05,94.05,94.21
UD_Romanian-SiMoNERo,ro_simonero,,---,116857,93.48,93.32,93.62,93.93,93.66
UD_Russian-GSD,ru_gsd,,---,74906,90.75,92.70,93.13,93.67,93.63
UD_Russian-PUD,ru_pud,,ru\_syntagrus,0,93.23,94.03,94.28,94.11,94.40
UD_Russian-SynTagRus,ru_syntagrus,,---,871526,94.95,94.92,94.08,95.38,96.03
UD_Russian-Taiga,ru_taiga,,---,176626,84.31,85.51,87.41,87.87,88.04
UD_Sanskrit-UFAL,sa_ufal,,hi\_hdtb,0,29.06,30.27,41.78,42.15,43.41
UD_Sanskrit-Vedic,sa_vedic,,---,17445,67.87,71.41,75.53,76.28,76.07
UD_Slovak-SNK,sk_snk,,---,80743,94.58,95.45,96.77,97.10,97.20
UD_Slovenian-SSJ,sl_ssj,,---,112530,94.78,94.52,96.17,96.31,96.52
UD_Slovenian-SST,sl_sst,,---,19473,75.39,79.04,82.76,83.49,83.54
UD_North_Sami-Giella,sme_giella,,---,16835,68.25,71.87,77.72,76.72,77.15
UD_Skolt_Sami-Giellagas,sms_giellagas,,id\_gsd,0,19.50,28.28,36.27,34.61,37.05
UD_Soi-AHA,soj_aha,,fa\_perdt,0,41.82,61.21,37.58,45.46,48.49
UD_Albanian-TSA,sq_tsa,,ga\_idt,0,87.24,82.43,88.86,88.11,89.70
UD_Serbian-SET,sr_set,,---,74259,94.41,94.88,95.84,96.02,95.98
UD_Swedish-LinES,sv_lines,,---,55451,90.35,91.49,93.07,93.75,93.32
UD_Swedish-PUD,sv_pud,,sv\_lines,0,89.00,90.22,91.33,91.92,91.66
UD_Swedish-Talbanken,sv_talbanken,,---,66674,91.67,91.97,94.14,94.50,94.27
UD_Swedish_Sign_Language-SSLC,swl_sslc,,---,644,38.06,36.17,55.44,53.55,50.24
UD_Tamil-MWTT,ta_mwtt,,ta\_ttb,0,76.81,78.87,83.23,83.28,83.87
UD_Tamil-TTB,ta_ttb,,---,6849,47.27,51.28,53.98,53.94,54.58
UD_Telugu-MTG,te_mtg,,---,5082,91.63,92.60,94.91,95.89,94.92
UD_Thai-PUD,th_pud,,en\_ewt,0,49.55,50.45,80.11,78.61,81.21
UD_Tagalog-TRG,tl_trg,,en\_singpar,0,69.84,63.40,72.16,75.98,77.57
UD_Tagalog-Ugnayan,tl_ugnayan,,en\_singpar,0,47.56,44.09,49.65,48.96,53.00
UD_Tupinamba-TuDeT,tpn_tudet,,cs\_pdt,0,26.12,26.85,28.51,27.05,27.38
UD_Turkish-BOUN,tr_boun,,---,99165,76.47,75.45,76.09,79.68,79.16
UD_Turkish-FrameNet,tr_framenet,,---,16333,91.39,90.68,93.25,94.59,93.19
UD_Turkish-GB,tr_gb,,tr\_boun,0,78.13,77.67,79.04,80.76,80.99
UD_Turkish-IMST,tr_imst,,---,38733,69.32,67.09,70.23,74.53,72.47
UD_Turkish-Kenet,tr_kenet,,---,143288,82.98,81.76,83.56,85.19,85.03
UD_Turkish-Penn,tr_penn,,---,79556,87.92,87.51,88.54,89.21,88.57
UD_Turkish-PUD,tr_pud,,tr\_boun,0,68.85,67.88,69.70,71.77,71.56
UD_Turkish-Tourism,tr_tourism,,---,71466,95.23,95.88,96.07,95.87,96.23
UD_Uyghur-UDT,ug_udt,,---,19262,64.54,66.49,83.07,83.20,83.37
UD_Ukrainian-IU,uk_iu,,---,92635,90.39,92.58,94.45,94.68,94.88
UD_Urdu-UDTB,ur_udtb,,---,108690,87.22,88.15,89.16,89.23,89.49
UD_Kaapor-TuDeT,urb_tudet,,---,0,16.39,39.44,35.00,33.19,39.30
UD_Vietnamese-VTB,vi_vtb,,---,20285,73.83,73.27,77.11,77.78,78.01
UD_Warlpiri-UFAL,wbp_ufal,,id\_gsd,0,12.45,16.10,17.93,14.71,17.61
UD_Wolof-WTB,wo_wtb,,---,24228,74.82,75.81,80.73,81.13,79.67
UD_Kangri-KDTB,xnr_kdtb,,---,0,48.37,52.68,54.44,54.80,56.43
UD_Yoruba-YTB,yo_ytb,,ga\_idt,0,32.40,32.80,22.13,21.77,22.33
UD_Cantonese-HK,yue_hk,,zh\_gsd,0,46.88,46.53,56.51,57.25,57.11
UD_Chinese-CFL,zh_cfl,,zh\_gsdsimp,0,63.72,63.97,69.33,68.77,69.01
UD_Chinese-GSD,zh_gsd,,---,98616,88.88,87.30,89.49,89.82,89.80
UD_Chinese-GSDSimp,zh_gsdsimp,,---,98616,88.76,87.49,89.71,90.02,89.90
UD_Chinese-HK,zh_hk,,zh\_gsd,0,67.21,68.33,73.34,72.77,73.15
UD_Chinese-PUD,zh_pud,,zh\_gsd,0,79.11,79.23,82.21,82.56,82.37
UD_German-tweeDE,de_tweede,{\small \cite{rehbein-etal-2019-tweede}},---,5836,74.33,84.07,87.47,87.91,86.95
UD_English-AAE-UD-v1,en_aae,{\small \cite{blodgett-etal-2018-twitter}},en\_ewt,0,66.89,69.88,73.56,73.77,73.54
UD_English-ConvBank,en_convbank,{\small \cite{davidson-etal-2019-dependency}},---,5057,78.49,81.28,81.74,82.19,82.25
UD_English-Dundee,en_dundee,{\small \cite{barrett2015dundee}},---,0,81.12,84.05,84.53,83.13,84.19
UD_English-ESL,en_esl,{\small \cite{berzak-etal-2016-universal}},---,78541,94.46,94.10,95.13,95.46,95.19
UD_English-GUMReddit,en_gumreddit,{\small \cite{behzad-zeldes-2020-cross}},---,10831,81.79,88.79,91.20,92.25,91.32
UD_English-MoNoise,en_monoise,\resizebox{4cm}{!}{\cite{van-der-goot-van-noord-2018-modeling}},en\_ewt,0,59.17,73.00,76.37,75.85,76.83
UD_Singlish-SingPar,en_singpar,{\small \cite{wang2019genesis}},---,27368,84.65,84.41,88.13,90.25,88.12
UD_English-Tweebank2,en_tweebank2,{\small \cite{liu-etal-2018-parsing}},---,24753,84.94,86.42,88.88,89.26,88.96
UD_French-ExtremeUGC0.6.2,fr_extremeugc,{\small \cite{martinez-alonso-etal-2016-noisy}},fr\_gsd,0,71.20,69.40,73.63,74.39,72.18
UD_French-FTB,fr_ftb,{\small \cite{abeille-etal-2000-building}},---,469664,85.74,85.07,85.49,86.29,86.24
UD_Mbya_Guarani-Dooley,gun_dooley,{\small \cite{thomas-2019-universal}},---,0,17.95,20.04,25.23,22.41,23.16
UD_Hindi_English-HIENCS,qhe_hiencs,{\small \cite{bhat-etal-2018-universal}},---,20203,74.00,74.22,82.64,83.54,83.50
