dataset,size,proxy,self,concat,concat.smoothed,sepDec.smoothed,datasetEmbeds.smoothed
UD_German-PUD,de_pud,{\small \cite{mcdonald-etal-2013-universal}},de\_hdt,0,88.51,88.01,87.40,90.16,88.12
UD_Greek-GDT,el_gdt,\resizebox{4cm}{!}{\cite{prokopidis-papageorgiou-2017-universal}},---,43440,94.54,94.29,94.43,94.50,94.38
UD_English-EWT,en_ewt,{\small \cite{silveira-etal-2014-gold}},---,207053,95.04,94.09,94.00,94.65,94.14
UD_English-GUM,en_gum,{\small \cite{Zeldes2017}},---,81861,96.99,95.70,95.84,96.58,95.79
UD_English-LinES,en_lines,{\small \cite{ahrenberg-2015-converting}},---,57372,97.50,95.99,96.21,97.23,95.76
UD_English-ParTUT,en_partut,{\small \cite{Sanguinetti2014}},---,43531,96.54,96.32,96.23,96.74,96.44
UD_English-Pronouns,en_pronouns,{\small \cite{munro2020human}},en\_ewt,0,92.82,96.38,96.64,94.89,96.34
UD_English-PUD,en_pud,{\small \cite{mcdonald-etal-2013-universal}},en\_ewt,0,95.95,95.78,95.78,96.22,95.89
UD_Spanish-AnCora,es_ancora,{\small \cite{alonso2016universal}},---,446144,98.50,97.84,97.75,98.46,98.02
UD_Spanish-GSD,es_gsd,{\small \cite{mcdonald-etal-2013-universal}},---,389703,93.68,92.17,92.03,93.48,92.14
UD_Spanish-PUD,es_pud,{\small \cite{mcdonald-etal-2013-universal}},es\_gsd,0,89.54,89.40,89.43,89.69,89.34
UD_Estonian-EDT,et_edt,{\small \cite{muischnek2014estonian}},---,344953,97.63,97.50,97.24,97.26,97.46
UD_Estonian-EWT,et_ewt,{\small \cite{muischnek2019cg}},---,34337,93.92,95.87,95.69,95.40,95.86
UD_Basque-BDT,eu_bdt,{\small \cite{aranzabe2015automatic}},---,72974,96.10,95.41,95.52,95.48,95.47
UD_Persian-PerDT,fa_perdt,{\small \cite{sadegh2020persian}},---,459004,95.86,95.49,92.97,95.43,95.58
UD_Persian-Seraji,fa_seraji,{\small \cite{seraji-etal-2016-universal}},---,122180,96.83,93.34,95.36,96.90,94.25
UD_Finnish-FTB,fi_ftb,{\small \cite{ud_finnish_ftb_2017}},---,127845,96.30,93.65,93.60,95.70,95.44
UD_Finnish-OOD,fi_ood,{\small \cite{ud_finnish_ood_2020}},fi\_tdt,0,93.63,89.97,90.26,93.10,92.58
UD_Finnish-PUD,fi_pud,{\small \cite{mcdonald-etal-2013-universal}},fi\_tdt,0,97.93,97.07,96.85,98.01,97.68
UD_Finnish-TDT,fi_tdt,{\small \cite{pyysalo-etal-2015-universal}},---,163223,97.34,95.34,95.43,97.41,96.79
UD_Faroese-FarPaHC,fo_farpahc,{\small \cite{20.500.12537/92}},---,23099,96.51,97.95,98.19,98.15,98.00
UD_Faroese-OFT,fo_oft,{\small \cite{tyers-etal-2018-multi}},fo\_farpahc,0,86.35,89.92,89.87,90.15,90.13
UD_French-FQB,fr_fqb,{\small \cite{seddah-candito-2016-hard}},fr\_gsd,0,93.62,93.51,93.41,94.25,93.91
UD_French-GSD,fr_gsd,{\small \cite{guillaume2019conversion}},---,364349,93.97,93.43,93.35,93.87,93.44
UD_French-ParTUT,fr_partut,{\small \cite{Sanguinetti2014}},---,24922,92.43,91.12,91.54,92.58,91.10
UD_French-PUD,fr_pud,{\small \cite{mcdonald-etal-2013-universal}},fr\_gsd,0,93.25,93.03,93.09,93.41,93.13
UD_French-Sequoia,fr_sequoia,{\small \cite{bonfante2018application}},---,51877,94.32,93.80,93.94,94.44,93.83
UD_French-Spoken,fr_spoken,{\small \cite{lacheret2019rhapsodie}},---,15423,95.21,95.22,95.51,95.44,95.23
UD_Old_French-SRCMF,fro_srcmf,{\small \cite{stein2013syntactic}},---,136020,96.29,95.76,95.70,95.76,95.85
UD_Irish-IDT,ga_idt,{\small \cite{lynn2016universal}},---,95860,94.41,94.25,94.21,94.26,94.17
UD_Scottish_Gaelic-ARCOSG,gd_arcosg,{\small \cite{batchelor-2019-universal}},---,41307,87.77,87.90,88.59,88.43,87.87
UD_Galician-CTG,gl_ctg,{\small \cite{gomez2017recursos}},---,86676,83.20,82.91,83.01,83.14,82.93
UD_Galician-TreeGal,gl_treegal,{\small \cite{garcia2016universal}},---,16707,84.18,80.87,83.60,84.98,80.74
UD_Gothic-PROIEL,got_proiel,{\small \cite{haug2008creating}},---,35024,94.99,95.35,95.88,95.29,95.33
UD_Ancient_Greek-Perseus,grc_perseus,{\small \cite{bamman2011ancient}},---,159895,84.49,85.44,85.36,84.92,85.38
UD_Ancient_Greek-PROIEL,grc_proiel,{\small \cite{eckhoff2018proiel}},---,187033,91.07,91.55,91.37,91.18,91.64
UD_Swiss_German-UZH,gsw_uzh,{\small \cite{aepli2018parsing}},de\_hdt,0,54.13,60.34,60.62,60.16,60.62
UD_Mbya_Guarani-Thomas,gun_thomas,{\small \cite{thomas-2019-universal}},it\_isdt,0,28.38,37.15,37.56,35.61,37.30
UD_Manx-Cadhan,gv_cadhan,{\small \cite{scannell-2020-universal}},en\_singpar,0,31.18,39.74,40.00,33.36,40.08
UD_Hebrew-HTB,he_htb,{\small \cite{mcdonald-etal-2013-universal}},---,169401,54.10,53.83,53.79,53.80,53.84
UD_Hindi-HDTB,hi_hdtb,{\small \cite{palmer2009hindi}},---,281057,97.47,97.29,97.25,97.31,97.30
UD_Hindi-PUD,hi_pud,{\small \cite{mcdonald-etal-2013-universal}},hi\_hdtb,0,87.57,87.30,87.34,87.31,87.38
UD_Croatian-SET,hr_set,{\small \cite{agic-ljubesic-2015-universal}},---,152857,98.20,98.03,97.88,98.12,97.99
UD_Upper_Sorbian-UFAL,hsb_ufal,{\small \cite{UD_Upper_Sorbian-UFAL}},---,460,33.76,82.73,87.67,86.83,83.09
UD_Hungarian-Szeged,hu_szeged,{\small \cite{vincze-etal-2010-hungarian}},---,20166,96.43,96.16,96.69,96.43,96.17
UD_Armenian-ArmTDP,hy_armtdp,{\small \cite{yavrumyan2017armtdp}},---,42373,93.01,92.96,93.14,92.88,92.70
UD_Indonesian-CSUI,id_csui,{\small \cite{alfina2020tree}},---,18540,93.03,91.89,92.85,93.52,91.96
UD_Indonesian-GSD,id_gsd,{\small \cite{mcdonald-etal-2013-universal}},---,97531,93.66,93.34,93.30,93.38,93.27
UD_Indonesian-PUD,id_pud,{\small \cite{mcdonald-etal-2013-universal}},id\_gsd,0,85.88,86.86,86.87,86.37,86.87
UD_Icelandic-IcePaHC,is_icepahc,{\small \cite{rognvaldsson-etal-2012-icelandic}},---,706791,96.75,96.73,96.13,96.07,96.72
UD_Icelandic-PUD,is_pud,{\small \cite{jonsdottir-ingason-2020-creating}},is\_icepahc,0,89.08,89.52,89.34,89.12,89.55
UD_Italian-ISDT,it_isdt,{\small \cite{bosco2014evalita}},---,294430,87.60,87.54,87.47,87.46,87.43
UD_Italian-ParTUT,it_partut,{\small \cite{Sanguinetti2014}},---,52390,85.71,85.66,85.74,86.11,85.66
UD_Italian-PoSTWITA,it_postwita,{\small \cite{sanguinetti-etal-2018-postwita}},---,103555,89.61,89.47,89.56,89.53,89.42
UD_Italian-PUD,it_pud,{\small \cite{mcdonald-etal-2013-universal}},it\_isdt,0,85.12,85.19,85.22,85.31,85.16
UD_Italian-TWITTIRO,it_twittiro,{\small \cite{cignarella-etal-2019-presenting}},---,24610,89.25,91.38,91.39,91.29,91.39
UD_Italian-VIT,it_vit,{\small \cite{alfieri2016almost}},---,241304,88.47,88.15,88.09,88.48,88.17
UD_Japanese-GSD,ja_gsd,{\small \cite{asahara-etal-2018-universal}},---,167482,97.84,97.77,97.69,97.61,97.69
UD_Japanese-Modern,ja_modern,{\small \cite{omura2017universal}},ja\_gsd,0,73.25,76.72,75.86,75.72,76.70
UD_Japanese-PUD,ja_pud,{\small \cite{mcdonald-etal-2013-universal}},ja\_gsd,0,98.29,98.01,97.95,97.93,98.02
UD_Khunsari-AHA,kfm_aha,{\small \cite{ud_khunsari_aha_2020}},fa\_perdt,0,40.54,52.25,46.85,42.79,46.85
UD_Kazakh-KTB,kk_ktb,{\small \cite{makazhan_tl2015}},---,547,45.78,81.45,82.26,80.68,81.40
UD_Kurmanji-MG,kmr_mg,{\small \cite{gokirmak-tyers-2017-dependency}},---,242,30.09,53.33,68.15,69.15,53.05
UD_Korean-GSD,ko_gsd,{\small \cite{chun-etal-2018-building}},---,56687,96.26,90.40,92.42,96.15,90.54
UD_Korean-Kaist,ko_kaist,{\small \cite{chun-etal-2018-building}},---,296446,95.72,94.44,92.04,95.44,95.11
UD_Korean-PUD,ko_pud,{\small \cite{mcdonald-etal-2013-universal}},ko\_kaist,0,64.39,63.73,63.60,64.72,63.77
UD_Komi_Permyak-UH,koi_uh,{\small \cite{rueter-etal-2020-questions}},ru\_syntagrus,0,39.69,44.42,44.02,44.14,45.33
UD_Komi_Zyrian-IKDP,kpv_ikdp,{\small \cite{partanen-etal-2018-first}},ru\_syntagrus,0,48.90,54.01,54.23,53.94,53.91
UD_Komi_Zyrian-Lattice,kpv_lattice,{\small \cite{partanen-etal-2018-first}},ru\_syntagrus,0,30.61,35.61,34.92,35.22,36.42
UD_Karelian-KKPP,krl_kkpp,{\small \cite{pirinen-2019-building}},fi\_tdt,0,77.45,75.09,76.28,76.74,76.80
UD_Latin-ITTB,la_ittb,{\small \cite{cecchini-etal-2018-challenges}},---,390785,98.37,98.30,98.08,98.09,98.30
UD_Latin-LLCT,la_llct,{\small \cite{cecchini-etal-2020-new}},---,194143,99.61,99.60,99.57,99.57,99.59
UD_Latin-Perseus,la_perseus,{\small \cite{bamman2011ancient}},---,18184,88.89,89.55,90.03,90.99,89.51
UD_Latin-PROIEL,la_proiel,{\small \cite{haug2008creating}},---,172133,97.04,97.03,96.74,96.59,97.00
UD_Lithuanian-ALKSNIS,lt_alksnis,{\small \cite{bielinskiene2016lithuanian}},---,47645,95.28,94.52,94.90,94.72,94.42
UD_Lithuanian-HSE,lt_hse,\resizebox{4cm}{!}{\cite{ud_lithuanian_hse_2017}},---,3210,82.83,87.77,88.77,93.52,87.93
UD_Latvian-LVTB,lv_lvtb,{\small \cite{gruzitis-etal-2018-creation}},---,167943,96.83,96.47,96.30,96.39,96.43
UD_Classical_Chinese-Kyoto,lzh_kyoto,{\small \cite{yasuoka2019universal}},---,185211,92.85,92.63,91.47,91.36,92.61
UD_Moksha-JR,mdf_jr,{\small \cite{rueter2018mordva}},ru\_syntagrus,0,44.91,44.03,45.20,45.55,44.76
UD_Maltese-MUDT,mt_mudt,{\small \cite{vceplo2018constituent}},---,22880,92.77,92.14,93.77,93.33,92.12
UD_Munduruku-TuDeT,myu_tudet,{\small \cite{Tudet}},ro\_nonstandard,0,27.93,27.93,28.56,27.31,28.43
UD_Erzya-JR,myv_jr,{\small \cite{rueter2018towards}},be\_hse,0,53.23,45.88,45.41,46.38,45.18
UD_Dutch-Alpino,nl_alpino,{\small \cite{bouma-van-noord-2017-increasing}},---,185999,97.30,97.63,97.52,97.57,97.59
UD_Dutch-LassySmall,nl_lassysmall,{\small \cite{bouma-van-noord-2017-increasing}},---,75165,96.38,96.64,96.43,96.55,96.47
UD_Norwegian-Bokmaal,no_bokmaal,{\small \cite{ovrelid-hohle-2016-universal}},---,243886,98.46,98.36,98.19,98.32,98.33
UD_Norwegian-Nynorsk,no_nynorsk,{\small \cite{ovrelid-hohle-2016-universal}},---,245330,98.30,98.17,98.09,98.16,98.15
UD_Norwegian-NynorskLIA,no_nynorsklia,{\small \cite{ovrelid-etal-2018-lia}},---,35207,96.06,96.29,96.31,96.33,96.19
UD_Nayini-AHA,nyq_aha,{\small \cite{ud_nayini_aha_2020}},fa\_perdt,0,55.13,58.97,58.97,54.70,60.26
UD_Livvi-KKPP,olo_kkpp,{\small \cite{pirinen-2019-building}},---,144,38.46,73.56,76.21,73.25,75.16
UD_Old_Russian-RNC,orv_rnc,,---,10156,91.87,93.82,94.26,94.57,93.89
UD_Old_Russian-TOROT,orv_torot,,---,118630,84.07,83.86,84.16,83.94,84.04
UD_Old_Turkish-Tonqq,otk_tonqq,{\small \cite{ud_old_turkish_tonqq_2020}},et\_ewt,0,37.10,47.51,41.18,37.56,44.64
UD_Naija-NSC,pcm_nsc,{\small \cite{caron-etal-2019-surface}},---,111843,97.89,98.00,97.93,97.93,98.02
UD_Polish-LFG,pl_lfg,\resizebox{4cm}{!}{\cite{pat:prz:18:book}},---,104750,99.01,98.76,98.77,98.94,98.78
UD_Polish-PDB,pl_pdb,{\small \cite{wroblewska-2018-extended}},---,283746,97.80,97.67,97.53,97.66,97.68
UD_Polish-PUD,pl_pud,{\small \cite{wroblewska-2018-extended}},pl\_pdb,0,97.93,97.79,97.76,97.82,97.79
UD_Portuguese-Bosque,pt_bosque,{\small \cite{rademaker-etal-2017-universal}},---,222140,86.14,84.96,84.90,86.03,85.39
UD_Portuguese-GSD,pt_gsd,{\small \cite{mcdonald-etal-2013-universal}},---,273556,87.89,87.07,87.03,87.81,87.32
UD_Portuguese-PUD,pt_pud,{\small \cite{mcdonald-etal-2013-universal}},pt\_gsd,0,82.15,82.30,82.15,82.25,82.31
UD_Turkish_German-SAGT,qtd_sagt,{\small \cite{cetinoglu-coltekin-2019-challenges}},---,4833,82.79,86.78,89.21,89.81,86.80
UD_Romanian-Nonstandard,ro_nonstandard,{\small \cite{muaruanduc2016social}},---,532881,97.25,97.19,96.84,96.87,97.11
UD_Romanian-RRT,ro_rrt,{\small \cite{barbu2016romanian}},---,185113,98.05,97.83,97.83,98.00,97.79
UD_Romanian-SiMoNERo,ro_simonero,{\small \cite{mitrofan-etal-2019-monero}},---,116857,98.46,98.43,98.42,98.53,98.37
UD_Russian-GSD,ru_gsd,{\small \cite{mcdonald-etal-2013-universal}},---,74906,98.10,97.68,97.96,98.22,97.75
UD_Russian-PUD,ru_pud,{\small \cite{mcdonald-etal-2013-universal}},ru\_syntagrus,0,96.03,96.89,97.24,96.12,96.80
UD_Russian-SynTagRus,ru_syntagrus,{\small \cite{droganova2018data}},---,871526,99.19,98.85,97.73,98.82,98.90
UD_Russian-Taiga,ru_taiga,\resizebox{4cm}{!}{\cite{shavrina2017methodology}},---,43557,95.38,95.44,95.72,96.06,95.50
UD_Sanskrit-UFAL,sa_ufal,{\small \cite{dwivedi2017universal}},hi\_hdtb,0,25.26,31.88,31.88,30.07,32.42
UD_Sanskrit-Vedic,sa_vedic,{\small \cite{hellwig-etal-2020-treebank}},---,17445,86.39,87.27,88.92,87.97,87.48
UD_Slovak-SNK,sk_snk,{\small \cite{zeman2017slovak}},---,80637,97.61,97.49,97.50,97.31,97.51
UD_Slovenian-SSJ,sl_ssj,{\small \cite{dobrovoljc-etal-2017-universal}},---,112530,98.86,98.63,98.66,98.65,98.61
UD_Slovenian-SST,sl_sst,{\small \cite{dobrovoljc-nivre-2016-universal}},---,19473,94.37,95.07,95.31,95.23,94.97
UD_North_Sami-Giella,sme_giella,{\small \cite{tyers-sheyanova-2017-annotation}},---,16835,89.34,88.55,90.26,88.96,88.71
UD_Skolt_Sami-Giellagas,sms_giellagas,{\small \cite{rueter2019survey}},id\_gsd,0,30.23,40.98,38.91,33.58,40.09
UD_Soi-AHA,soj_aha,{\small \cite{ud_Soi-AHA2020}},fa\_perdt,0,49.70,58.79,55.15,53.33,58.79
UD_Albanian-TSA,sq_tsa,{\small \cite{toska-etal-2020-universal}},ga\_idt,0,75.67,75.31,75.74,67.75,75.74
UD_Serbian-SET,sr_set,{\small \cite{samardzic-etal-2017-universal}},---,74259,98.91,98.62,98.79,98.98,98.67
UD_Swedish-LinES,sv_lines,{\small \cite{ahrenberg-2015-converting}},---,55451,97.25,97.18,97.40,97.45,97.10
UD_Swedish-PUD,sv_pud,{\small \cite{mcdonald-etal-2013-universal}},sv\_lines,0,95.98,96.86,96.88,96.16,96.88
UD_Swedish-Talbanken,sv_talbanken,{\small \cite{mcdonald-etal-2013-universal}},---,66673,98.32,98.23,98.38,98.28,98.23
UD_Swedish_Sign_Language-SSLC,swl_sslc,{\small \cite{ostling-etal-2017-universal}},---,644,55.56,61.58,76.48,77.42,62.17
UD_Tamil-MWTT,ta_mwtt,{\small \cite{sarveswaran2020thamizhiudp}},ta\_ttb,0,81.18,78.57,80.83,81.16,76.49
UD_Tamil-TTB,ta_ttb,\resizebox{4cm}{!}{\cite{ta}},---,6849,71.50,73.44,73.92,73.79,73.58
UD_Telugu-MTG,te_mtg,{\small \cite{rama-vajjala-2017-telugu}},---,5082,93.48,94.36,94.13,94.40,94.54
UD_Thai-PUD,th_pud,{\small \cite{mcdonald-etal-2013-universal}},en\_ewt,0,54.16,52.60,51.89,50.18,53.14
UD_Tagalog-TRG,tl_trg,{\small \cite{UD_Tagalog-TRG}},en\_singpar,0,62.22,55.40,51.09,44.78,56.27
UD_Tagalog-Ugnayan,tl_ugnayan,{\small \cite{UD_Tagalog-Ugnayan}},en\_singpar,0,59.20,50.41,49.52,47.88,52.66
UD_Tupinamba-TuDeT,tpn_tudet,{\small \cite{UD_Tupinamba-TuDeT}},cs\_pdt,0,37.04,36.57,31.94,27.32,34.72
UD_Turkish-BOUN,tr_boun,{\small \cite{trk2020resources}},---,99165,90.14,89.66,89.28,89.79,89.89
UD_Turkish-GB,tr_gb,{\small \cite{coltekin2015grammar}},tr\_boun,0,82.98,83.57,82.81,83.73,84.11
UD_Turkish-IMST,tr_imst,{\small \cite{sulubacak-etal-2016-universal}},---,38733,91.94,89.49,90.39,92.17,91.30
UD_Turkish-PUD,tr_pud,{\small \cite{mcdonald-etal-2013-universal}},tr\_boun,0,75.73,75.91,75.14,76.19,75.84
UD_Uyghur-UDT,ug_udt,{\small \cite{eli-etal-2016-universal}},---,19262,75.50,76.02,76.06,76.49,76.04
UD_Ukrainian-IU,uk_iu,{\small \cite{UD_Ukrainian-IU}},---,92635,97.86,97.90,97.89,97.82,97.90
UD_Urdu-UDTB,ur_udtb,{\small \cite{bhathindi}},---,108690,93.89,93.90,93.96,93.99,93.99
UD_Vietnamese-VTB,vi_vtb,{\small \cite{nguyen-etal-2009-building}},---,20285,91.09,91.08,90.95,90.89,90.94
UD_Warlpiri-UFAL,wbp_ufal,{\small \cite{Warlpiri}},id\_gsd,0,39.68,38.49,41.18,39.14,38.06
UD_Wolof-WTB,wo_wtb,{\small \cite{dione-2019-developing}},---,24228,88.14,87.12,88.83,88.26,87.18
UD_Yoruba-YTB,yo_ytb,{\small \cite{ishola-zeman-2020-yoruba}},ga\_idt,0,46.35,48.26,44.75,42.72,47.24
UD_Cantonese-HK,yue_hk,{\small \cite{wong-etal-2017-quantitative}},zh\_gsd,0,76.01,74.15,75.22,74.41,74.48
UD_Chinese-CFL,zh_cfl,{\small \cite{lee-etal-2017-towards}},zh\_gsdsimp,0,84.56,84.63,84.26,83.99,84.42
UD_Chinese-GSD,zh_gsd,{\small \cite{ud_chinese_gsd_2016}},---,98616,96.75,95.95,96.04,95.87,95.94
UD_Chinese-GSDSimp,zh_gsdsimp,{\small \cite{ud_chinese_gsdsimp_2019}},---,98616,96.60,96.02,96.08,95.93,95.99
UD_Chinese-HK,zh_hk,{\small \cite{wong-etal-2017-quantitative}},zh\_gsd,0,85.41,85.58,85.61,85.27,85.74
UD_Chinese-PUD,zh_pud,{\small \cite{mcdonald-etal-2013-universal}},zh\_gsd,0,94.89,94.95,94.95,94.99,94.92
UD_German-tweeDE,de_tweede,{\small \cite{rehbein-etal-2019-tweede}},---,5836,89.57,88.91,90.23,92.54,88.81
UD_English-AAE-UD-v1,en_aae,{\small \cite{blodgett-etal-2018-twitter}},en\_ewt,0,9.47,9.31,9.27,9.49,9.39
UD_English-ConvBank,en_convbank,{\small \cite{davidson-etal-2019-dependency}},---,5057,92.48,93.52,93.90,94.23,93.64
UD_English-Dundee,en_dundee,{\small \cite{barrett2015dundee}},---,0,0.00,0.00,0.00,0.00,0.00
UD_English-ESL,en_esl,{\small \cite{berzak-etal-2016-universal}},---,78541,97.87,97.18,97.10,97.97,97.31
UD_English-GUMReddit,en_gumreddit,{\small \cite{behzad-zeldes-2020-cross}},---,10831,92.97,95.10,95.40,96.15,95.16
UD_English-MoNoise,en_monoise,\resizebox{4cm}{!}{\cite{van-der-goot-van-noord-2018-modeling}},en\_ewt,0,80.36,86.98,87.19,85.34,87.05
UD_Singlish-SingPar,en_singpar,{\small \cite{wang2019genesis}},---,27368,92.06,90.49,90.88,91.72,90.49
UD_English-Tweebank2,en_tweebank2,{\small \cite{liu-etal-2018-parsing}},---,24753,93.18,93.73,93.87,94.14,93.70
UD_French-ExtremeUGC0.6.2,fr_extremeugc,{\small \cite{martinez-alonso-etal-2016-noisy}},fr\_gsd,0,69.11,67.36,66.78,67.54,66.61
UD_French-FTB,fr_ftb,{\small \cite{abeille-etal-2000-building}},---,469664,93.97,93.54,93.45,93.87,93.56
UD_Mbya_Guarani-Dooley,gun_dooley,{\small \cite{thomas-2019-universal}},---,0,0.00,0.00,0.00,0.00,0.00
UD_Hindi_English-HIENCS,qhe_hiencs,{\small \cite{bhat-etal-2018-universal}},---,20203,86.49,84.79,86.70,86.68,84.89
