dataset,size,proxy,self,concat,concat.smoothed,sepDec.smoothed,datasetEmbeds.smoothed
UD_Spanish-AnCora,es_ancora,,---,463363,95.75,95.09,95.27,95.81,95.44
UD_Spanish-GSD,es_gsd,,---,389703,93.68,92.11,92.55,93.90,92.80
UD_Spanish-PUD,es_pud,,es\_gsd,0,89.54,89.34,89.44,89.71,89.33
UD_Yupik-SLI,ess_sli,,---,0,18.12,18.28,18.26,18.44,18.34
UD_Estonian-EDT,et_edt,,---,344959,97.61,97.49,97.79,97.91,98.04
UD_Estonian-EWT,et_ewt,,---,46824,94.38,96.02,96.63,96.80,96.89
UD_Basque-BDT,eu_bdt,,---,72974,96.10,95.40,96.60,96.66,96.78
UD_Persian-PerDT,fa_perdt,,---,459004,95.86,95.47,93.34,95.81,95.84
UD_Persian-Seraji,fa_seraji,,---,122180,96.87,93.39,95.80,97.36,94.84
UD_Finnish-FTB,fi_ftb,,---,127845,96.30,93.55,94.72,97.74,97.22
UD_Finnish-OOD,fi_ood,,fi\_tdt,0,93.63,90.39,92.31,94.95,94.47
UD_Finnish-PUD,fi_pud,,fi\_tdt,0,97.93,97.21,97.33,98.54,98.06
UD_Finnish-TDT,fi_tdt,,---,163223,97.34,95.51,96.30,98.23,97.65
UD_Faroese-FarPaHC,fo_farpahc,,---,23099,96.51,97.87,98.63,98.58,98.74
UD_Faroese-OFT,fo_oft,,fo\_farpahc,0,86.30,90.02,90.47,91.06,90.49
UD_French-FQB,fr_fqb,,fr\_gsd,0,93.53,93.50,93.58,94.56,94.22
UD_French-GSD,fr_gsd,,---,364217,93.95,93.55,93.65,94.02,93.75
UD_French-ParTUT,fr_partut,,---,24922,92.36,91.65,91.99,92.68,92.07
UD_French-PUD,fr_pud,,fr\_gsd,0,93.51,93.28,93.22,93.62,93.39
UD_French-Sequoia,fr_sequoia,,---,51865,94.37,93.85,94.17,94.57,94.08
UD_French-Spoken,fr_spoken,,---,15282,95.10,95.34,95.86,95.90,95.80
UD_Old_French-SRCMF,fro_srcmf,,---,136020,96.30,95.78,96.51,96.85,96.91
UD_Irish-IDT,ga_idt,,---,95881,95.17,94.93,96.01,96.31,96.23
UD_Irish-TwittIrish,ga_twittirish,,---,0,78.63,81.45,84.46,80.33,85.66
UD_Scottish_Gaelic-ARCOSG,gd_arcosg,,---,53927,89.17,88.73,90.51,90.64,90.53
UD_Galician-CTG,gl_ctg,,---,86676,83.15,82.82,83.35,83.49,83.23
UD_Galician-TreeGal,gl_treegal,,---,16707,84.18,80.90,84.17,85.16,81.47
UD_Gothic-PROIEL,got_proiel,,---,35024,94.99,95.26,97.16,97.17,97.09
UD_Ancient_Greek-Perseus,grc_perseus,,---,159895,84.44,85.32,93.15,93.81,93.82
UD_Ancient_Greek-PROIEL,grc_proiel,,---,187033,91.07,91.48,98.18,98.21,98.44
UD_Swiss_German-UZH,gsw_uzh,,de\_hdt,0,54.13,59.81,61.79,63.99,64.01
UD_Guajajara-TuDeT,gub_tudet,,---,0,36.34,37.23,30.55,40.12,34.78
UD_Mbya_Guarani-Thomas,gun_thomas,,it\_isdt,0,28.38,37.84,35.64,32.35,37.15
UD_Manx-Cadhan,gv_cadhan,,en\_singpar,0,31.15,37.31,32.67,32.55,34.11
UD_Hebrew-HTB,he_htb,,---,169397,54.11,53.89,54.79,54.94,54.86
UD_Hindi-HDTB,hi_hdtb,,---,281057,97.45,97.26,97.94,98.01,98.06
UD_Hindi-PUD,hi_pud,,hi\_hdtb,0,87.52,87.34,88.33,88.14,88.26
UD_Croatian-SET,hr_set,,---,152857,98.20,97.91,98.31,98.40,98.33
UD_Upper_Sorbian-UFAL,hsb_ufal,,---,460,33.76,83.35,90.31,89.63,87.09
UD_Hungarian-Szeged,hu_szeged,,---,20166,96.44,96.11,97.59,97.58,97.58
UD_Armenian-ArmTDP,hy_armtdp,,---,42373,93.10,92.92,94.79,94.75,94.86
UD_Western_Armenian-ArmTDP,hyw_armtdp,,---,16089,90.45,91.21,93.20,93.06,92.96
UD_Indonesian-CSUI,id_csui,,---,18540,93.03,91.84,93.63,94.18,93.13
UD_Indonesian-GSD,id_gsd,,---,96485,93.54,93.16,93.41,93.55,93.38
UD_Indonesian-PUD,id_pud,,id\_gsd,0,85.88,86.93,87.37,86.89,87.39
UD_Icelandic-IcePaHC,is_icepahc,,---,706791,96.75,96.73,96.76,96.89,97.20
UD_Icelandic-Modern,is_modern,,---,123879,98.95,98.91,99.19,99.32,99.29
UD_Icelandic-PUD,is_pud,,is\_icepahc,0,89.97,90.19,90.91,90.93,90.75
UD_Italian-ISDT,it_isdt,,---,294430,87.60,87.52,87.44,87.70,87.67
UD_Italian-ParTUT,it_partut,,---,52390,85.71,85.61,85.85,86.25,85.59
UD_Italian-PoSTWITA,it_postwita,,---,103658,89.68,89.63,90.51,90.58,90.52
UD_Italian-PUD,it_pud,,it\_isdt,0,85.12,85.20,85.38,85.41,85.27
UD_Italian-TWITTIRO,it_twittiro,,---,24610,89.25,91.19,91.86,91.94,91.67
UD_Italian-Valico,it_valico,,---,0,89.01,90.18,90.86,91.00,90.89
UD_Italian-VIT,it_vit,,---,241383,88.40,88.07,88.34,88.66,88.33
UD_Japanese-GSD,ja_gsd,,---,168333,98.31,98.25,98.71,98.86,98.83
UD_Japanese-Modern,ja_modern,,ja\_gsd,0,72.58,76.37,78.86,79.37,79.14
UD_Japanese-PUD,ja_pud,,ja\_gsd,0,98.66,98.36,98.71,98.80,98.75
UD_Khunsari-AHA,kfm_aha,,fa\_perdt,0,40.54,53.15,42.79,50.45,45.50
UD_Kazakh-KTB,kk_ktb,,---,547,44.38,80.93,88.80,87.54,87.31
UD_Kurmanji-MG,kmr_mg,,---,242,26.85,52.15,82.71,84.90,76.64
UD_Korean-GSD,ko_gsd,,---,56687,96.25,90.81,92.71,96.85,92.90
UD_Korean-Kaist,ko_kaist,,---,296446,95.74,94.20,93.76,96.15,95.29
UD_Korean-PUD,ko_pud,,ko\_kaist,0,64.52,63.73,64.11,65.16,64.20
UD_Komi_Permyak-UH,koi_uh,,ru\_syntagrus,0,39.65,41.56,40.09,42.31,41.99
UD_Komi_Zyrian-IKDP,kpv_ikdp,,ru\_syntagrus,0,50.40,49.32,49.12,50.15,46.82
UD_Komi_Zyrian-Lattice,kpv_lattice,,ru\_syntagrus,0,29.72,31.79,31.12,33.95,33.64
UD_Karelian-KKPP,krl_kkpp,,fi\_tdt,0,77.45,75.13,83.40,85.35,84.66
UD_Latin-ITTB,la_ittb,,---,390785,98.33,98.37,98.34,98.48,98.62
UD_Latin-LLCT,la_llct,,---,194143,99.62,99.63,99.62,99.64,99.68
UD_Latin-Perseus,la_perseus,,---,18184,88.89,87.82,90.16,92.88,90.46
UD_Latin-PROIEL,la_proiel,,---,172133,97.07,96.99,97.41,97.64,97.84
UD_Latin-UDante,la_udante,,---,30537,88.67,89.45,92.09,91.35,91.44
UD_Lithuanian-ALKSNIS,lt_alksnis,,---,47645,95.28,94.45,96.89,97.23,97.28
UD_Lithuanian-HSE,lt_hse,,---,3210,85.31,87.98,88.62,93.58,88.11
UD_Latvian-LVTB,lv_lvtb,,---,193105,96.99,96.63,97.56,97.72,97.65
UD_Classical_Chinese-Kyoto,lzh_kyoto,,---,221090,92.94,92.82,91.45,92.09,93.50
UD_Moksha-JR,mdf_jr,,ru\_syntagrus,0,44.12,44.08,35.61,36.41,33.26
UD_Makurap-TuDeT,mpu_tudet,,---,0,20.32,17.12,11.64,13.24,14.61
UD_Maltese-MUDT,mt_mudt,,---,22880,92.86,92.09,95.35,95.53,94.55
UD_Munduruku-TuDeT,myu_tudet,,ro\_nonstandard,0,28.83,31.05,22.90,29.03,27.59
UD_Erzya-JR,myv_jr,,be\_hse,0,52.95,43.78,36.65,36.35,32.83
UD_Low_Saxon-LSDC,nds_lsdc,,---,0,69.86,66.10,67.74,69.47,70.94
UD_Dutch-Alpino,nl_alpino,,---,186145,97.61,97.72,98.15,98.06,98.03
UD_Dutch-LassySmall,nl_lassysmall,,---,75222,96.28,96.94,97.05,97.03,97.17
UD_Norwegian-Bokmaal,no_bokmaal,,---,243886,98.43,98.38,98.66,98.82,98.73
UD_Norwegian-Nynorsk,no_nynorsk,,---,245330,98.17,97.95,98.20,98.45,98.36
UD_Norwegian-NynorskLIA,no_nynorsklia,,---,35207,96.06,96.23,96.62,96.66,96.63
UD_Nayini-AHA,nyq_aha,,fa\_perdt,0,55.13,61.54,59.40,55.56,55.55
UD_Livvi-KKPP,olo_kkpp,,---,144,38.53,74.77,79.93,77.55,80.00
UD_Old_East_Slavic-RNC,orv_rnc,,---,10156,91.40,93.80,95.93,96.70,95.74
UD_Old_East_Slavic-TOROT,orv_torot,,---,118630,84.15,83.82,95.56,95.91,95.98
UD_Old_Turkish-Tonqq,otk_tonqq,,et\_ewt,0,43.74,45.10,52.49,51.28,53.09
UD_Naija-NSC,pcm_nsc,,---,111935,97.81,98.02,98.09,98.10,98.23
UD_Polish-LFG,pl_lfg,,---,104750,99.01,98.72,99.06,99.36,99.14
UD_Polish-PDB,pl_pdb,,---,283746,97.77,97.64,97.84,98.05,98.00
UD_Polish-PUD,pl_pud,,pl\_pdb,0,97.88,97.79,97.85,98.01,98.00
UD_Portuguese-Bosque,pt_bosque,,---,222141,86.08,85.09,85.28,86.29,85.43
UD_Portuguese-GSD,pt_gsd,,---,273564,87.91,87.11,87.42,88.01,87.75
UD_Portuguese-PUD,pt_pud,,pt\_gsd,0,82.13,82.19,82.28,82.40,82.42
UD_Frisian_Dutch-Fame,qfn_fame,,---,0,44.02,72.00,72.75,68.72,73.04
UD_Turkish_German-SAGT,qtd_sagt,,---,10160,88.70,89.34,91.66,92.10,91.28
UD_Kiche-IU,quc_iu,,---,0,19.62,30.26,29.74,31.95,29.65
UD_Romanian-ArT,ro_art,,---,0,70.68,69.98,72.43,73.36,72.77
UD_Romanian-Nonstandard,ro_nonstandard,,---,532881,97.28,97.16,97.44,97.58,97.63
UD_Romanian-RRT,ro_rrt,,---,185113,98.11,97.99,98.04,98.31,98.14
UD_Romanian-SiMoNERo,ro_simonero,,---,116857,98.44,98.44,98.60,98.68,98.67
UD_Russian-GSD,ru_gsd,,---,74906,98.02,97.76,98.15,98.47,98.15
UD_Russian-PUD,ru_pud,,ru\_syntagrus,0,96.03,96.87,97.14,96.21,97.13
UD_Russian-SynTagRus,ru_syntagrus,,---,871526,99.19,98.84,97.63,99.08,99.08
UD_Russian-Taiga,ru_taiga,,---,176626,96.65,96.40,97.35,97.96,97.42
UD_Sanskrit-UFAL,sa_ufal,,hi\_hdtb,0,24.38,31.09,51.29,48.76,50.93
UD_Sanskrit-Vedic,sa_vedic,,---,17445,86.39,87.32,90.22,90.31,90.10
UD_Slovak-SNK,sk_snk,,---,80743,98.05,97.66,97.90,98.04,98.06
UD_Slovenian-SSJ,sl_ssj,,---,112530,98.86,98.62,99.14,99.17,99.19
UD_Slovenian-SST,sl_sst,,---,19473,94.37,94.87,96.41,96.54,96.30
UD_North_Sami-Giella,sme_giella,,---,16835,89.34,88.64,92.05,91.43,91.38
UD_Skolt_Sami-Giellagas,sms_giellagas,,id\_gsd,0,35.30,39.30,49.52,42.11,50.53
UD_Soi-AHA,soj_aha,,fa\_perdt,0,49.70,61.82,36.97,47.27,44.24
UD_Albanian-TSA,sq_tsa,,ga\_idt,0,78.23,74.95,86.62,81.92,87.85
UD_Serbian-SET,sr_set,,---,74259,98.91,98.54,99.01,99.17,98.99
UD_Swedish-LinES,sv_lines,,---,55451,97.31,97.14,97.94,98.17,97.93
UD_Swedish-PUD,sv_pud,,sv\_lines,0,96.00,96.98,97.41,96.46,97.48
UD_Swedish-Talbanken,sv_talbanken,,---,66674,98.31,98.29,98.85,98.95,98.83
UD_Swedish_Sign_Language-SSLC,swl_sslc,,---,644,58.16,61.47,83.69,85.11,71.87
UD_Tamil-MWTT,ta_mwtt,,ta\_ttb,0,82.63,77.21,86.33,86.86,87.43
UD_Tamil-TTB,ta_ttb,,---,6849,71.50,73.49,74.41,75.02,74.61
UD_Telugu-MTG,te_mtg,,---,5082,93.90,93.99,95.47,96.02,95.65
UD_Thai-PUD,th_pud,,en\_ewt,0,53.40,52.27,76.20,77.39,77.04
UD_Tagalog-TRG,tl_trg,,en\_singpar,0,62.58,55.18,62.62,59.22,67.35
UD_Tagalog-Ugnayan,tl_ugnayan,,en\_singpar,0,58.98,50.85,55.75,54.84,58.35
UD_Tupinamba-TuDeT,tpn_tudet,,cs\_pdt,0,36.10,41.50,35.13,32.49,42.37
UD_Turkish-BOUN,tr_boun,,---,99165,90.04,86.86,87.22,89.81,87.94
UD_Turkish-FrameNet,tr_framenet,,---,16333,94.91,94.73,95.71,96.52,95.25
UD_Turkish-GB,tr_gb,,tr\_boun,0,79.73,82.79,83.69,81.58,82.42
UD_Turkish-IMST,tr_imst,,---,38733,91.42,88.45,89.73,92.69,90.10
UD_Turkish-Kenet,tr_kenet,,---,143288,92.44,91.34,91.67,93.32,92.10
UD_Turkish-Penn,tr_penn,,---,79556,94.38,94.35,94.39,94.87,94.21
UD_Turkish-PUD,tr_pud,,tr\_boun,0,78.63,80.88,80.95,79.65,80.73
UD_Turkish-Tourism,tr_tourism,,---,71466,98.38,98.71,98.49,98.75,98.88
UD_Uyghur-UDT,ug_udt,,---,19262,75.52,76.19,90.35,90.58,90.08
UD_Ukrainian-IU,uk_iu,,---,92635,97.83,97.89,98.34,98.42,98.46
UD_Urdu-UDTB,ur_udtb,,---,108690,93.89,93.98,94.74,94.80,94.78
UD_Kaapor-TuDeT,urb_tudet,,---,0,20.28,23.75,17.22,16.53,21.39
UD_Vietnamese-VTB,vi_vtb,,---,20285,91.00,91.00,93.33,93.46,93.64
UD_Warlpiri-UFAL,wbp_ufal,,id\_gsd,0,37.36,36.07,43.16,36.28,40.69
UD_Wolof-WTB,wo_wtb,,---,24228,88.14,87.12,89.41,89.72,88.89
UD_Kangri-KDTB,xnr_kdtb,,---,0,52.48,56.27,59.16,59.31,60.82
UD_Yoruba-YTB,yo_ytb,,ga\_idt,0,46.81,46.73,31.85,32.45,34.03
UD_Cantonese-HK,yue_hk,,zh\_gsd,0,75.76,74.28,83.91,83.65,84.23
UD_Chinese-CFL,zh_cfl,,zh\_gsdsimp,0,86.72,86.54,89.75,89.82,89.74
UD_Chinese-GSD,zh_gsd,,---,98616,96.66,95.97,96.98,97.02,96.96
UD_Chinese-GSDSimp,zh_gsdsimp,,---,98616,96.55,95.96,96.87,97.00,97.00
UD_Chinese-HK,zh_hk,,zh\_gsd,0,86.10,85.85,89.63,89.47,89.50
UD_Chinese-PUD,zh_pud,,zh\_gsd,0,93.01,93.00,93.01,93.06,93.07
UD_German-tweeDE,de_tweede,{\small \cite{rehbein-etal-2019-tweede}},---,5836,89.57,88.99,92.23,94.05,90.89
UD_English-AAE-UD-v1,en_aae,{\small \cite{blodgett-etal-2018-twitter}},en\_ewt,0,9.53,9.44,9.58,9.62,9.61
UD_English-ConvBank,en_convbank,{\small \cite{davidson-etal-2019-dependency}},---,5057,92.48,93.53,94.55,94.90,94.34
UD_English-Dundee,en_dundee,{\small \cite{barrett2015dundee}},---,0,80.30,81.11,81.41,81.27,81.26
UD_English-ESL,en_esl,{\small \cite{berzak-etal-2016-universal}},---,78541,97.88,97.21,97.64,98.18,97.81
UD_English-GUMReddit,en_gumreddit,{\small \cite{behzad-zeldes-2020-cross}},---,10831,92.97,95.29,96.21,97.18,96.30
UD_English-MoNoise,en_monoise,\resizebox{4cm}{!}{\cite{van-der-goot-van-noord-2018-modeling}},en\_ewt,0,75.14,86.83,89.27,87.32,89.57
UD_Singlish-SingPar,en_singpar,{\small \cite{wang2019genesis}},---,27368,91.55,89.65,92.32,93.36,92.23
UD_English-Tweebank2,en_tweebank2,{\small \cite{liu-etal-2018-parsing}},---,24753,93.25,93.70,95.29,95.47,95.28
UD_French-ExtremeUGC0.6.2,fr_extremeugc,{\small \cite{martinez-alonso-etal-2016-noisy}},fr\_gsd,0,69.92,67.01,69.28,69.63,68.35
UD_French-FTB,fr_ftb,{\small \cite{abeille-etal-2000-building}},---,469664,93.97,93.49,93.79,94.04,93.85
UD_Mbya_Guarani-Dooley,gun_dooley,{\small \cite{thomas-2019-universal}},---,0,22.32,32.07,30.38,26.24,32.33
UD_Hindi_English-HIENCS,qhe_hiencs,{\small \cite{bhat-etal-2018-universal}},---,20203,86.49,84.51,91.22,91.18,90.91
