dataset,size,proxy,self,concat,concat.smoothed,sepDec.smoothed,datasetEmbeds.smoothed
UD_Korean-GSD,ko_gsd,{\small \cite{chun-etal-2018-building}},---,56687,89.03,82.28,84.87,88.63,86.74
UD_Korean-Kaist,ko_kaist,{\small \cite{chun-etal-2018-building}},---,296446,89.61,87.90,85.49,88.41,89.14
UD_Korean-PUD,ko_pud,{\small \cite{mcdonald-etal-2013-universal}},ko\_kaist,0,66.16,63.19,59.36,66.92,67.80
UD_Komi_Permyak-UH,koi_uh,{\small \cite{rueter-etal-2020-questions}},ru\_syntagrus,0,24.04,34.17,35.76,32.74,33.85
UD_Komi_Zyrian-IKDP,kpv_ikdp,{\small \cite{partanen-etal-2018-first}},ru\_syntagrus,0,31.47,36.15,36.15,35.24,35.67
UD_Komi_Zyrian-Lattice,kpv_lattice,{\small \cite{partanen-etal-2018-first}},ru\_syntagrus,0,19.85,26.30,27.45,25.64,26.62
UD_Karelian-KKPP,krl_kkpp,{\small \cite{pirinen-2019-building}},fi\_tdt,0,59.71,59.10,60.66,61.03,60.94
UD_Latin-ITTB,la_ittb,{\small \cite{cecchini-etal-2018-challenges}},---,390785,92.35,92.81,91.54,91.79,92.74
UD_Latin-LLCT,la_llct,{\small \cite{cecchini-etal-2020-new}},---,194143,95.60,95.54,95.23,95.49,95.49
UD_Latin-Perseus,la_perseus,{\small \cite{bamman2011ancient}},---,18184,73.30,77.36,77.80,78.05,77.28
UD_Latin-PROIEL,la_proiel,{\small \cite{haug2008creating}},---,172133,84.38,85.73,84.60,84.53,85.69
UD_Lithuanian-ALKSNIS,lt_alksnis,{\small \cite{bielinskiene2016lithuanian}},---,47645,82.22,83.02,82.92,83.01,83.01
UD_Lithuanian-HSE,lt_hse,\resizebox{4cm}{!}{\cite{ud_lithuanian_hse_2017}},---,3210,57.45,76.38,76.45,78.99,77.01
UD_Latvian-LVTB,lv_lvtb,{\small \cite{gruzitis-etal-2018-creation}},---,167943,90.01,89.88,89.67,89.50,90.06
UD_Classical_Chinese-Kyoto,lzh_kyoto,{\small \cite{yasuoka2019universal}},---,185211,85.20,85.26,82.07,81.81,85.12
UD_Moksha-JR,mdf_jr,{\small \cite{rueter2018mordva}},ru\_syntagrus,0,29.99,31.79,31.62,32.54,31.55
UD_Maltese-MUDT,mt_mudt,{\small \cite{vceplo2018constituent}},---,22880,81.97,82.94,84.71,84.19,82.85
UD_Munduruku-TuDeT,myu_tudet,{\small \cite{Tudet}},ro\_nonstandard,0,33.77,28.93,30.91,27.81,28.18
UD_Erzya-JR,myv_jr,{\small \cite{rueter2018towards}},be\_hse,0,35.75,34.01,34.53,33.50,33.46
UD_Dutch-Alpino,nl_alpino,{\small \cite{bouma-van-noord-2017-increasing}},---,185999,93.43,93.91,93.84,93.81,94.04
UD_Dutch-LassySmall,nl_lassysmall,{\small \cite{bouma-van-noord-2017-increasing}},---,75165,92.43,94.15,94.11,93.75,94.31
UD_Norwegian-Bokmaal,no_bokmaal,{\small \cite{ovrelid-hohle-2016-universal}},---,243886,93.93,94.14,93.85,94.01,94.10
UD_Norwegian-Nynorsk,no_nynorsk,{\small \cite{ovrelid-hohle-2016-universal}},---,245330,93.64,93.92,93.89,93.74,94.08
UD_Norwegian-NynorskLIA,no_nynorsklia,{\small \cite{ovrelid-etal-2018-lia}},---,35207,78.90,80.20,80.32,79.97,80.33
UD_Nayini-AHA,nyq_aha,{\small \cite{ud_nayini_aha_2020}},fa\_perdt,0,44.02,48.72,55.56,51.28,57.69
UD_Livvi-KKPP,olo_kkpp,{\small \cite{pirinen-2019-building}},---,144,19.42,57.39,59.99,39.51,58.74
UD_Old_Russian-RNC,orv_rnc,,---,10156,64.26,76.63,77.17,76.02,76.33
UD_Old_Russian-TOROT,orv_torot,,---,118630,72.68,73.62,73.43,73.14,74.03
UD_Old_Turkish-Tonqq,otk_tonqq,{\small \cite{ud_old_turkish_tonqq_2020}},et\_ewt,0,15.69,20.81,10.71,20.67,13.57
UD_Naija-NSC,pcm_nsc,{\small \cite{caron-etal-2019-surface}},---,111843,92.86,92.94,92.71,92.29,92.88
UD_Polish-LFG,pl_lfg,\resizebox{4cm}{!}{\cite{pat:prz:18:book}},---,104750,97.32,95.86,95.81,97.08,97.12
UD_Polish-PDB,pl_pdb,{\small \cite{wroblewska-2018-extended}},---,283746,91.38,91.11,90.60,91.35,91.67
UD_Polish-PUD,pl_pud,{\small \cite{wroblewska-2018-extended}},pl\_pdb,0,93.56,93.64,93.18,93.56,93.85
UD_Portuguese-Bosque,pt_bosque,{\small \cite{rademaker-etal-2017-universal}},---,222140,80.95,78.69,78.68,80.96,80.14
UD_Portuguese-GSD,pt_gsd,{\small \cite{mcdonald-etal-2013-universal}},---,273556,84.16,82.99,82.77,83.95,84.00
UD_Portuguese-PUD,pt_pud,{\small \cite{mcdonald-etal-2013-universal}},pt\_gsd,0,77.49,77.73,77.53,77.71,77.82
UD_Turkish_German-SAGT,qtd_sagt,{\small \cite{cetinoglu-coltekin-2019-challenges}},---,4833,57.02,68.05,70.51,70.30,67.71
UD_Romanian-Nonstandard,ro_nonstandard,{\small \cite{muaruanduc2016social}},---,532881,91.03,91.33,90.53,90.34,91.32
UD_Romanian-RRT,ro_rrt,{\small \cite{barbu2016romanian}},---,185113,92.74,93.03,92.80,92.83,92.91
UD_Romanian-SiMoNERo,ro_simonero,{\small \cite{mitrofan-etal-2019-monero}},---,116857,93.56,93.38,93.51,93.30,93.37
UD_Russian-GSD,ru_gsd,{\small \cite{mcdonald-etal-2013-universal}},---,74906,90.79,92.89,92.50,92.56,92.69
UD_Russian-PUD,ru_pud,{\small \cite{mcdonald-etal-2013-universal}},ru\_syntagrus,0,93.42,94.06,93.71,93.52,93.95
UD_Russian-SynTagRus,ru_syntagrus,{\small \cite{droganova2018data}},---,871526,94.90,94.72,92.79,93.68,94.80
UD_Russian-Taiga,ru_taiga,\resizebox{4cm}{!}{\cite{shavrina2017methodology}},---,43557,82.57,84.61,84.86,85.47,84.78
UD_Sanskrit-UFAL,sa_ufal,{\small \cite{dwivedi2017universal}},hi\_hdtb,0,29.06,28.84,29.50,29.61,29.87
UD_Sanskrit-Vedic,sa_vedic,{\small \cite{hellwig-etal-2020-treebank}},---,17445,67.87,71.43,72.76,71.10,71.39
UD_Slovak-SNK,sk_snk,{\small \cite{zeman2017slovak}},---,80637,94.43,95.91,95.47,95.04,95.83
UD_Slovenian-SSJ,sl_ssj,{\small \cite{dobrovoljc-etal-2017-universal}},---,112530,94.78,94.72,94.56,94.48,94.51
UD_Slovenian-SST,sl_sst,{\small \cite{dobrovoljc-nivre-2016-universal}},---,19473,75.39,78.95,79.84,79.50,78.91
UD_North_Sami-Giella,sme_giella,{\small \cite{tyers-sheyanova-2017-annotation}},---,16835,68.25,72.19,74.61,71.24,72.27
UD_Skolt_Sami-Giellagas,sms_giellagas,{\small \cite{rueter2019survey}},id\_gsd,0,17.54,29.66,28.52,26.13,29.56
UD_Soi-AHA,soj_aha,{\small \cite{ud_Soi-AHA2020}},fa\_perdt,0,41.82,58.18,46.66,50.91,58.79
UD_Albanian-TSA,sq_tsa,{\small \cite{toska-etal-2020-universal}},ga\_idt,0,73.07,83.84,82.97,80.11,82.72
UD_Serbian-SET,sr_set,{\small \cite{samardzic-etal-2017-universal}},---,74259,94.41,94.95,94.82,95.03,94.95
UD_Swedish-LinES,sv_lines,{\small \cite{ahrenberg-2015-converting}},---,55451,90.37,91.46,91.30,91.65,91.39
UD_Swedish-PUD,sv_pud,{\small \cite{mcdonald-etal-2013-universal}},sv\_lines,0,88.73,90.19,90.18,90.31,90.27
UD_Swedish-Talbanken,sv_talbanken,{\small \cite{mcdonald-etal-2013-universal}},---,66673,91.69,92.21,92.17,92.46,92.01
UD_Swedish_Sign_Language-SSLC,swl_sslc,{\small \cite{ostling-etal-2017-universal}},---,644,38.54,41.49,52.95,43.50,39.83
UD_Tamil-MWTT,ta_mwtt,{\small \cite{sarveswaran2020thamizhiudp}},ta\_ttb,0,78.22,81.90,80.20,80.68,81.67
UD_Tamil-TTB,ta_ttb,\resizebox{4cm}{!}{\cite{ta}},---,6849,47.27,52.10,51.60,51.74,51.65
UD_Telugu-MTG,te_mtg,{\small \cite{rama-vajjala-2017-telugu}},---,5082,90.98,91.72,92.65,93.90,92.93
UD_Thai-PUD,th_pud,{\small \cite{mcdonald-etal-2013-universal}},en\_ewt,0,49.50,50.46,49.95,44.39,50.53
UD_Tagalog-TRG,tl_trg,{\small \cite{UD_Tagalog-TRG}},en\_singpar,0,65.39,63.31,58.54,60.63,61.94
UD_Tagalog-Ugnayan,tl_ugnayan,{\small \cite{UD_Tagalog-Ugnayan}},en\_singpar,0,48.58,44.56,44.40,41.78,46.39
UD_Tupinamba-TuDeT,tpn_tudet,{\small \cite{UD_Tupinamba-TuDeT}},cs\_pdt,0,24.54,19.44,19.91,22.22,20.37
UD_Turkish-BOUN,tr_boun,{\small \cite{trk2020resources}},---,99165,76.30,76.01,75.14,76.59,76.56
UD_Turkish-GB,tr_gb,{\small \cite{coltekin2015grammar}},tr\_boun,0,73.79,72.65,72.62,73.24,73.59
UD_Turkish-IMST,tr_imst,{\small \cite{sulubacak-etal-2016-universal}},---,38733,68.57,69.10,69.77,70.59,70.01
UD_Turkish-PUD,tr_pud,{\small \cite{mcdonald-etal-2013-universal}},tr\_boun,0,68.98,68.59,68.05,68.85,69.13
UD_Uyghur-UDT,ug_udt,{\small \cite{eli-etal-2016-universal}},---,19262,64.82,66.49,66.55,66.33,66.70
UD_Ukrainian-IU,uk_iu,{\small \cite{UD_Ukrainian-IU}},---,92635,90.32,92.40,92.04,91.96,92.56
UD_Urdu-UDTB,ur_udtb,{\small \cite{bhathindi}},---,108690,87.22,87.90,87.84,87.92,88.28
UD_Vietnamese-VTB,vi_vtb,{\small \cite{nguyen-etal-2009-building}},---,20285,73.51,73.15,73.30,73.63,73.42
UD_Warlpiri-UFAL,wbp_ufal,{\small \cite{Warlpiri}},id\_gsd,0,11.61,17.10,19.68,18.93,15.91
UD_Wolof-WTB,wo_wtb,{\small \cite{dione-2019-developing}},---,24228,74.82,75.94,78.85,78.16,75.75
UD_Yoruba-YTB,yo_ytb,{\small \cite{ishola-zeman-2020-yoruba}},ga\_idt,0,33.34,34.87,31.49,29.90,35.56
UD_Cantonese-HK,yue_hk,{\small \cite{wong-etal-2017-quantitative}},zh\_gsd,0,46.70,47.24,47.19,47.11,47.19
UD_Chinese-CFL,zh_cfl,{\small \cite{lee-etal-2017-towards}},zh\_gsdsimp,0,63.32,64.08,63.26,62.43,63.94
UD_Chinese-GSD,zh_gsd,{\small \cite{ud_chinese_gsd_2016}},---,98616,88.78,87.27,87.67,87.53,87.25
UD_Chinese-GSDSimp,zh_gsdsimp,{\small \cite{ud_chinese_gsdsimp_2019}},---,98616,88.86,87.27,87.76,87.60,87.37
UD_Chinese-HK,zh_hk,{\small \cite{wong-etal-2017-quantitative}},zh\_gsd,0,66.81,68.27,67.94,67.52,68.27
UD_Chinese-PUD,zh_pud,{\small \cite{mcdonald-etal-2013-universal}},zh\_gsd,0,79.30,79.41,79.14,78.94,79.42
UD_German-tweeDE,de_tweede,{\small \cite{rehbein-etal-2019-tweede}},---,5836,74.33,84.23,83.96,84.90,84.55
UD_English-AAE-UD-v1,en_aae,{\small \cite{blodgett-etal-2018-twitter}},en\_ewt,0,66.11,69.78,70.47,70.61,70.07
UD_English-ConvBank,en_convbank,{\small \cite{davidson-etal-2019-dependency}},---,5057,78.49,81.29,81.04,81.54,81.90
UD_English-Dundee,en_dundee,{\small \cite{barrett2015dundee}},---,0,0.00,0.00,0.00,0.00,0.00
UD_English-ESL,en_esl,{\small \cite{berzak-etal-2016-universal}},---,78541,94.44,93.93,93.82,94.59,94.12
UD_English-GUMReddit,en_gumreddit,{\small \cite{behzad-zeldes-2020-cross}},---,10831,81.79,88.35,88.19,90.35,88.90
UD_English-MoNoise,en_monoise,\resizebox{4cm}{!}{\cite{van-der-goot-van-noord-2018-modeling}},en\_ewt,0,65.93,73.06,73.02,72.16,72.96
UD_Singlish-SingPar,en_singpar,{\small \cite{wang2019genesis}},---,27368,85.03,85.08,84.24,86.97,85.28
UD_English-Tweebank2,en_tweebank2,{\small \cite{liu-etal-2018-parsing}},---,24753,85.17,86.09,86.74,86.84,86.07
UD_French-ExtremeUGC0.6.2,fr_extremeugc,{\small \cite{martinez-alonso-etal-2016-noisy}},fr\_gsd,0,69.57,69.45,69.92,72.36,68.06
UD_French-FTB,fr_ftb,{\small \cite{abeille-etal-2000-building}},---,469664,85.74,85.22,84.85,85.68,85.64
UD_Mbya_Guarani-Dooley,gun_dooley,{\small \cite{thomas-2019-universal}},---,0,0.00,0.00,0.00,0.00,0.00
UD_Hindi_English-HIENCS,qhe_hiencs,{\small \cite{bhat-etal-2018-universal}},---,20203,74.00,74.37,76.47,75.39,73.88
